ID_Intervention,Date,ID_Machine,Type_Panne,Duree_Arret_h,Technicien,Pieces_Changees
INT-03921,2024-10-12,MOT-005,Panne Pneumatique,15h45,Marie Simon,"Electrovanne 5/2, Vérin pneumatique ISO 6432, Graisse lithium NLGI 2"
INT-03922,2024-03-17,CNC-001,Défaut Lubrification,12.00,Alexandre Petit,Roulement SKF 6205
INT-03923,2024-03-21,PMP-009,surchauffe,11.00,Celine Lefebvre,
INT-03924,2024-07-22,CMP-001,Défaut Lubrification,15.00,Isabelle Garcia,Disjoncteur C16
INT-03925,2024-06-23,CVY-006,Panne Pneumatique,1 heures 15 min,Nicolas Michel,Graisse lithium NLGI 2
INT-03926,2024-05-23,CMP-002,,28.00,Isabelle Garcia,Relais temporisé
INT-03927,2024-06-25,CNC-004,Panne Hydraulique,30.25,Nicolas Michel,Relais temporisé
INT-03928,2024-12-20,PMP-002,Panne Pneumatique,3:30,Céline Lefebvre,N/A
INT-03929,2024-05-20,MOT-009,Panne Pneumatique,16.75,Sophie Bernard,Fusible 10A
INT-03930,15.01.2024,CMP-001,Panne Électrique,23.00,Céline Lefebvre,Electrovanne 5/2
INT-03931,2024-06-15,MOT-002,Fuite,7.75,N.Michel,Aucune
INT-03932,2024-07-09,CVY-008,Usure Normale,3.25,Céline Lefebvre,Disjoncteur C16
INT-03933,2024-06-01,MOT-009,Défaut Capteur,26.50,I. Garcia,Capteur inductif M12
INT-03934,2024-10-27,PMP-008,Surchauffe,44.25,Pierre Rodriguez,Relais temporisé
INT-03935,2024-08-04,CVY-005,,19.00,Isabelle Garcia,"Contacteur LC1D09, Roulement SKF 6205"
INT-03936,15-11-2024,CNC-003,Vibrations Anormales,45.00,Pierre Rodriguez,"Vérin pneumatique ISO 6432, Joint torique NBR 40x3"
INT-03937,2024-07-09,MOT-004,Panne Électrique,24.00,Martin Dupont,Roulement SKF 6205
INT-03938,2024-04-20,PMP-004,Vibrations Anormales,7.25,Nicolas Michel,Disjoncteur C16
INT-03939,2024-11-23,PMP-007,Fuite,46.75,Sophie Bernard,Vérin pneumatique ISO 6432
INT-03940,2024-10-14,CMP-010,Fuite,38.75,Isabelle Garcia,"Câble 3G2.5, Joint torique NBR 40x3"
INT-03941,2024-04-13,PMP-006,Surchauffe,29.50,Alexandre Petit,Joint torique NBR 40x3
INT-03942,2024-03-23,MOT-006,Défaut Capteur,37.75,Marie Simon,Courroie HTD 800-8M
INT-03943,2024-01-02,MOT-008,Surchauffe,42.2,Isabelle Garcia,Capteur inductif M12
INT-03944,2024-02-27,PMP-002,Surchauffe,23.75,Céline Lefebvre,Roulement SKF 6205
INT-03945,2024-01-30,CVY-009,Panne Pneumatique,31.25,Isabelle Garcia,Capteur inductif M12
INT-03946,2024-09-27,MOT-002,Panne Mécanique,34.75,Julie Moreau,"Electrovanne 5/2, Fusible 10A"
INT-03947,2024-10-20,CVY-005,Fuite,4.75,Marie Simon,"Courroie HTD 800-8M, Capteur inductif M12"
INT-03948,2024-01-31,CMP-004,Panne Mécanique,38.75,Nicolas Michel,Contacteur LC1D09
INT-03949,2024-09-08,MOT-006,Panne Pneumatique,39 heures 15 min,julie moreau,Joint torique NBR 40x3; Variateur ATV320; Filtre hydraulique HF35
INT-03950,2024-12-31,MOT-001,Panne Électrique,34.50,I. Garcia,"Relais temporisé, Capteur inductif M12"
INT-03951,30-06-2024,PMP-010,Panne Pneumatique,38.75,S.Bernard,N/A
INT-03952,2024-05-09,PMP-010,Fuites,30.50,Julie Moreau,"Joint torique NBR 40x3, Huile ISO VG 68"
INT-03953,2024-07-29,CNC-005,Fuite,0.00,Thomas Laurent,Filtre hydraulique HF35
INT-03954,2024-04-21,PMP-009,Surchauffe,34.25,Martin Dupont,Graisse lithium NLGI 2
INT-03955,2024-08-22,CNC-002,Fuite,41.50,Alexandre Petit,Disjoncteur C16
INT-03956,2024-01-06,CVY-007,Usure Normale,38.50,Isabelle Garcia,N/A
INT-03957,2024-12-28,MOT-001,Panne Hydraulique,23.00,Alexandre Petit,"Vérin pneumatique ISO 6432, Roulement SKF 6205"
INT-03958,2024-04-08,CNC-007,Fuites,25 heures 30 min,Pierre Rodriguez,"Electrovanne 5/2, Graisse lithium NLGI 2"
INT-03959,2024-03-24,CMP-005,Usure Normale,2.00,Julie Moreau,Disjoncteur C16
INT-03960,2024-04-27,MOT-004,Défaut Lubrification,41.25,Marie Simon,Relais temporisé
INT-03961,2024-08-20,MOT-009,Panne Hydraulique,8.50,Isabelle Garcia,Câble 3G2.5
INT-03962,2024-04-09,CVY-005,Vibrations Anormales,4.50,Nicolas Michel,Capteur inductif M12
INT-03963,2024-04-10,CNC-004,Surchauffe,14.50,Pierre Rodriguez,Relais temporisé
INT-03964,2024-11-25,MOT-007,Vibrations Anormales,2.50,Céline Lefebvre,Roulement SKF 6205
INT-03965,2024-12-27,CNC-002,Panne Pneumatique,11.25,M. Dupont,"Filtre hydraulique HF35, Câble 3G2.5"
INT-03966,26/03/2024,PMP-004,Panne Hydraulique,2.75,Sophie Bernard,Electrovanne 5/2
INT-03967,2024-09-08,CMP-010,Défaut Capteur,23.25,Marie Simon,"Câble 3G2.5, Courroie HTD 800-8M"
INT-03968,2024-12-17,CMP-002,Défaut Lubrification,0.50,Julie Moreau,-
INT-03969,2024-04-13,PMP-010,Défaut Capteur,6.75,Nicolas Michel,N/A
INT-03970,2024-12-25,CMP-006,Usure normale,17.75,Thomas Laurent,"Relais temporisé, Roulement SKF 6205"
INT-03971,2024-12-21,PMP-002,Panne Mécanique,7.75,Céline Lefebvre,"Disjoncteur C16, Relais temporisé, Variateur ATV320"
INT-03972,2024-03-17,CVY-003,Usure Normale,30.75,Marie Simon,Huile ISO VG 68
INT-03973,2024-09-07,PMP-003,Panne Pneumatique,19.75,A. PETIT,"Vérin pneumatique ISO 6432, Courroie HTD 800-8M, Huile ISO VG 68"
INT-03974,2024-12-22,CMP-004,Défaut Lubrification,7.75,Céline Lefebvre,N/A
INT-03975,2024-03-01,MOT-008,Fuite,31.00,Martin Dupont,Joint torique NBR 40x3
INT-03976,2024-02-10,CNC-008,Défaut capteur,38.00,Pierre Rodriguez,Capteur inductif M12
INT-03977,2024-08-07,PMP-006,Défaut Capteur,9.50,Alexandre Petit,Câble 3G2.5
INT-03978,08.06.2024,CNC-010,Panne Pneumatique,47.00,Julie Moreau,"Disjoncteur C16, Vérin pneumatique ISO 6432"
INT-03979,2024-01-08,MOT-008,Panne Mécanique,21.75,Martin Dupont,Relais temporisé / Vérin pneumatique ISO 6432
INT-03980,2024-01-03,MOT-008,Défaut Lubrification,31.50,A. PETIT,Electrovanne 5/2
INT-03981,2024-10-22,CVY-010,Surchauffe,34.75,I. Garcia,Graisse lithium NLGI 2
INT-03982,2024-02-09,CNC-003,Surchauffe,14.25,Nicolas Michel,Joint torique NBR 40x3
INT-03983,2024-06-13,CVY-004,Défaut Capteur,44.5,Julie Moreau,Electrovanne 5/2 / Joint torique NBR 40x3
INT-03984,2024-09-16,CNC-001,Panne Pneumatique,9.8,Julie Moreau,
INT-03985,2024-12-06,CMP-003,Usure Normale,20.75,Julie Moreau,"Electrovanne 5/2, Huile ISO VG 68"
INT-03986,2024-03-27,CVY-007,Panne Mecanique,40.25,Céline Lefebvre,Câble 3G2.5
INT-03987,2024-11-27,MOT-009,Fuite,46.75,Céline Lefebvre,Courroie HTD 800-8M
INT-03988,2024-08-17,PMP-001,Surchauffe,21.25,Céline Lefebvre,Vérin pneumatique ISO 6432
INT-03989,2024-07-10,CNC-009,Panne Pneumatique,27.00,S.Bernard,Vérin pneumatique ISO 6432 | Electrovanne 5/2
INT-03990,2024-08-07,CNC-004,Panne Pneumatique,4.50,Sophie Bernard,"Variateur ATV320, Roulement SKF 6205"
INT-03991,2024-09-12,CNC-008,Panne Mécanique,20.75,Julie Moreau,Electrovanne 5/2
INT-03992,2024-01-18,PMP-006,Panne Pneumatique,28.50,Nicolas Michel,Relais temporisé
INT-03993,2024-10-30,MOT-002,Panne Mécanique,40.00,Julie Moreau,"Joint torique NBR 40x3, Electrovanne 5/2"
INT-03994,2024-10-31,CNC-004,Fuites,48.50,Isabelle Garcia,"Joint torique NBR 40x3, Roulement SKF 6205"
INT-03995,2024-01-01,CMP-006,Panne Mecanique,12.00,Martin Dupont,Câble 3G2.5
INT-03996,2024-09-09,MOT-001,Panne Électrique,30h30,Martin Dupont,"Vérin pneumatique ISO 6432, Graisse lithium NLGI 2"
INT-03997,2024-09-11,MOT-007,Surchauffe,36.50,Nicolas Michel,"Vérin pneumatique ISO 6432, Filtre hydraulique HF35, Joint torique NBR 40x3"
INT-03998,2024-03-24,PMP-001,Panne Hydraulique,13.25,Céline Lefebvre,Graisse lithium NLGI 2
INT-03999,2024-02-17,CMP-004,Surchauffe,19.50,Alexandre Petit,Disjoncteur C16
INT-04000,2024-01-10,CMP-010,Défaut Capteur,43.25,I. Garcia,
INT-04001,2024-02-19,MOT-008,Vibration Anormale,9.00,Martin Dupont,N/A
INT-04002,2024-10-22,CNC-007,Panne Hydraulique,4.75,Marie Simon,Relais temporisé
INT-04003,2024-11-13,CNC-001,Panne Électrique,29.50,Alexandre Petit,"Joint torique NBR 40x3, Capteur inductif M12"
INT-04004,2024-05-05,CMP-009,Surchauffe,39.00,Isabelle Garcia,"Disjoncteur C16, Variateur ATV320"
INT-04005,2024-12-21,CVY-001,Surchauffe,10.75,Celine Lefebvre,Contacteur LC1D09
INT-04006,2024-03-27,CNC-008,surchauffe,39.25,Céline Lefebvre,Huile ISO VG 68
INT-04007,2024-12-13,CNC-008,Panne Électrique,3.00,Marie Simon,Fusible 10A
INT-04008,2024-05-09,CMP-004,Usure normale,25.00,T.Laurent,
INT-04009,2024-11-16,CVY-001,Panne Pneumatique,0.75,Alexandre Petit,Relais temporisé
INT-04010,2024-03-09,CNC-005,Panne Pneumatique,18.50,Sophie Bernard,"Disjoncteur C16, Electrovanne 5/2"
INT-04011,2024-08-13,PMP-009,Défaut Capteur,36.00,Alexandre Petit,Graisse lithium NLGI 2
INT-04012,2024-09-19,PMP-001,surchauffe,34.75,Pierre Rodriguez,"Huile ISO VG 68, Contacteur LC1D09"
INT-04013,2024-08-18,MOT-003,Panne Électrique,15.75,Céline Lefebvre,Fusible 10A
INT-04014,2024-07-21,PMP-003,Surchauffe,4.50,T.Laurent,Joint torique NBR 40x3
INT-04015,2024-01-02,MOT-010,Panne Hydraulique,48.00,Céline Lefebvre,-
INT-04016,2024-04-09,CVY-007,Panne Hydraulique,18.50,Isabelle Garcia,Aucune
INT-04017,2024-01-04,CNC-003,Usure Normale,6.50,Sophie Bernard,"Câble 3G2.5, Graisse lithium NLGI 2"
INT-04018,2024-12-01,CNC-009,Panne Électrique,3.25,Sophie Bernard,Fusible 10A
INT-04019,2024-07-06,CNC-001,Panne Mécanique,29.00,Thomas Laurent,"Roulement SKF 6205, Huile ISO VG 68"
INT-04020,2024-11-10,CMP-010,Défaut Capteur,14.00,Sophie Bernard,
INT-04021,2024-08-04,CMP-002,PANNE HYDRAULIQUE,16.00,Céline Lefebvre,Disjoncteur C16
INT-04022,2024-09-16,CNC-006,Usure Normale,8.00,RODRIGUEZ,N/A
INT-04023,2024-01-18,CMP-008,Surchauffe,17.75,Céline Lefebvre,Joint torique NBR 40x3
INT-04024,04.10.2024,CMP-010,Panne Pneumatique,39.50,A. PETIT,Disjoncteur C16
INT-04025,2024-12-12,MOT-004,Défaut Capteur,17h30,Céline Lefebvre,Contacteur LC1D09
INT-04026,2024-02-19,CVY-010,Défaut Lubrification,42.75,Sophie Bernard,Roulement SKF 6205
INT-04027,2024-10-27,CVY-006,Défaut Lubrification,7.50,Marie Simon,"Vérin pneumatique ISO 6432, Graisse lithium NLGI 2"
INT-04028,2024-05-12,PMP-002,Surchauffe,33.50,S.Bernard,Disjoncteur C16; Electrovanne 5/2
INT-04029,2024-07-08,PMP-009,Surchauffe,37.25,Nicolas Michel,Electrovanne 5/2
INT-04030,2024-07-19,CVY-004,Panne Hydraulique,45.00,Isabelle Garcia,Electrovanne 5/2
INT-04031,2024-10-30,CVY-004,Panne Électrique,29.25,Sophie Bernard,Variateur ATV320
INT-04032,2024-07-15,PMP-004,Fuite,24.75,Marie Simon,Vérin pneumatique ISO 6432
INT-04033,2024-01-25,MOT-002,Défaut Lubrification,38.75,Marie Simon,Disjoncteur C16
INT-04034,2024-09-16,CMP-005,Usure Normale,8.50,Martin Dupont,"Contacteur LC1D09, Disjoncteur C16, Graisse lithium NLGI 2"
INT-04035,2024-09-18,CMP-003,Panne Mécanique,6.75,M. Dupont,-
INT-04036,2024-02-14,CVY-005,Vibrations Anormales,44.25,Alexandre Petit,Relais temporisé
INT-04037,2024-06-09,PMP-008,Panne Hydraulique,29:45,Alexandre Petit,Graisse lithium NLGI 2
INT-04038,2024-03-13,PMP-010,Panne Pneumatique,9.50,Martin Dupont,"Contacteur LC1D09, Roulement SKF 6205"
INT-04039,2024-10-23,MOT-003,Usure Normale,34.00,Alexandre Petit,Graisse lithium NLGI 2
INT-04040,2024-04-09,MOT-009,Surchauffe,46.50,Isabelle Garcia,Aucune
INT-04041,30/03/2024,CMP-001,Défaut Capteur,30.25,Alexandre Petit,Courroie HTD 800-8M
INT-04042,2024-03-23,PMP-002,Usure Normale,7.50,Sophie Bernard,"Câble 3G2.5, Fusible 10A"
INT-04043,2024-01-22,MOT-001,Fuite,46h45,Sophie Bernard,Joint torique NBR 40x3
INT-04044,2024-08-11,MOT-008,Défaut Lubrification,10.50,Sophie Bernard,"Roulement SKF 6205, Capteur inductif M12"
INT-04045,2024-07-16,CNC-003,Panne Pneumatique,4.75,Sophie Bernard,Câble 3G2.5
INT-04046,2024-12-31,PMP-008,Panne Hydraulique,22h00,Sophie Bernard,Fusible 10A | Vérin pneumatique ISO 6432
INT-04047,2024-02-03,CVY-001,Panne Hydraulique,30.50,Isabelle Garcia,"Capteur inductif M12, Roulement SKF 6205"
INT-04048,2024-09-15,CVY-006,Défaut capteur,0.50,Sophie Bernard,"Graisse lithium NLGI 2, Electrovanne 5/2, Contacteur LC1D09"
INT-04049,2024-05-07,CMP-002,Panne Électrique,33h00,A. PETIT,Contacteur LC1D09
INT-04050,2024-11-14,CVY-010,Panne Hydraulique,28.00,RODRIGUEZ,
INT-04051,2024-07-22,CNC-009,Panne Hydraulique,27.50,Thomas Laurent,Joint torique NBR 40x3
INT-04052,2024-02-29,CMP-003,Panne Électrique,48.75,Thomas Laurent,Variateur ATV320
INT-04053,22-02-2024,MOT-001,Panne Mécanique,46.00,Nicolas Michel,"Roulement SKF 6205, Capteur inductif M12"
INT-04054,2024-11-15,CMP-002,Panne Pneumatique,20.75,Alexandre Petit,Roulement SKF 6205
INT-04055,2024-10-20,CVY-001,Panne Mécanique,39.25,Céline Lefebvre,-
INT-04056,2024-04-16,MOT-010,Panne Hydraulique,0.50,Sophie Bernard,"Fusible 10A, Contacteur LC1D09"
INT-04057,2024-03-25,MOT-002,Fuite,17.75,Sophie Bernard,"Courroie HTD 800-8M, Relais temporisé"
INT-04058,2024-02-26,MOT-005,Panne Hydraulique,42.50,Alexandre Petit,Filtre hydraulique HF35
INT-04059,2024-06-03,CNC-009,Fuites,31.50,Alexandre Petit,
INT-04060,2024-05-11,MOT-010,Défaut Lubrification,33.50,I. Garcia,Contacteur LC1D09
INT-04061,2024-04-18,CVY-001,Fuite,16h30,Julie Moreau,Variateur ATV320
INT-04062,2024-07-26,CNC-009,Surchauffe,7.00,Céline Lefebvre,"Courroie HTD 800-8M, Contacteur LC1D09"
INT-04063,2024-02-05,CNC-005,Surchauffe,16:15,S.Bernard,"Courroie HTD 800-8M, Electrovanne 5/2"
INT-04064,21/01/2024,CNC-008,Panne Hydraulique,8.75,Martin Dupont,-
INT-04065,2024-12-28,PMP-002,Fuite,8.75,M. Dupont,
INT-04066,08.08.2024,CVY-005,Fuite,24.25,Marie Simon,Joint torique NBR 40x3
INT-04067,2024-01-22,CNC-010,Vibrations Anormales,14.25,Pierre Rodriguez,Electrovanne 5/2
INT-04068,2024-03-21,CMP-003,Usure Normale,21.25,Alexandre Petit,Vérin pneumatique ISO 6432
INT-04069,2024-01-29,CVY-006,Défaut Capteur,20.75,Céline Lefebvre,
INT-04070,2024-09-03,CMP-006,Panne Pneumatique,23.00,Isabelle Garcia,"Disjoncteur C16, Graisse lithium NLGI 2"
INT-04071,2024-09-02,CMP-004,Panne Mécanique,34.75,Céline Lefebvre,"Variateur ATV320, Disjoncteur C16"
INT-04072,2024-04-06,CVY-002,Panne Hydraulique,2.00,Sophie Bernard,"Graisse lithium NLGI 2, Roulement SKF 6205"
INT-04073,2024-07-20,CNC-010,Panne Pneumatique,37.00,Marie Simon,Contacteur LC1D09
INT-04074,2024-02-19,CMP-004,Panne Électrique,14.50,Alexandre Petit,Courroie HTD 800-8M
INT-04075,2024-05-13,MOT-001,Panne Mécanique,9.25,Pierre Rodriguez,"Vérin pneumatique ISO 6432, Huile ISO VG 68, Fusible 10A"
INT-04076,2024-12-19,PMP-002,Usure Normale,46h45,Isabelle Garcia,"Variateur ATV320, Graisse lithium NLGI 2"
INT-04077,2024-02-23,MOT-010,Usure Normale,29.8,julie moreau,"Contacteur LC1D09, Filtre hydraulique HF35"
INT-04078,2024-04-05,PMP-008,Panne Pneumatique,45.0.50,Isabelle Garcia,Electrovanne 5/2
INT-04079,2024-06-16,PMP-005,Défaut Capteur,44.25,Alexandre Petit,
INT-04080,2024-03-19,CVY-007,Panne Hydraulique,36.50,Julie Moreau,"Graisse lithium NLGI 2, Fusible 10A"
INT-04081,2024-07-17,MOT-010,Usure Normale,11.50,M. Dupont,"Courroie HTD 800-8M, Fusible 10A"
INT-04082,2024-04-02,MOT-009,Panne Pneumatique,27.00,Pierre Rodriguez,Huile ISO VG 68
INT-04083,2024-12-02,CVY-003,Usure Normale,28.25,Alexandre Petit,Filtre hydraulique HF35
INT-04084,2024-10-04,CNC-008,Panne Pneumatique,43.75,Sophie Bernard,Filtre hydraulique HF35
INT-04085,2024-11-13,CVY-007,Panne Électrique,25.50,Thomas Laurent,N/A
INT-04086,2024-07-10,CNC-008,,7.25,I. Garcia,"Disjoncteur C16, Fusible 10A"
INT-04087,2024-11-09,CVY-002,Fuite,41.50,Céline Lefebvre,Fusible 10A
INT-04088,2024-06-01,PMP-006,Panne Pneumatique,37.00,Martin Dupont,Courroie HTD 800-8M
INT-04089,2024-03-30,CVY-001,Défaut Capteur,5.25,Céline Lefebvre,Fusible 10A
INT-04090,2024-04-04,CNC-004,Usure Normale,19.75,Alexandre Petit,"Vérin pneumatique ISO 6432, Joint torique NBR 40x3"
INT-04091,2024-05-14,PMP-002,Panne Pneumatique,30.25,Nicolas Michel,
INT-04092,31.01.2024,CNC-008,Défaut Capteur,3.50,Marie Simon,"Graisse lithium NLGI 2, Contacteur LC1D09, Vérin pneumatique ISO 6432"
INT-04093,2024-06-24,CNC-003,,34.75,Isabelle Garcia,N/A
INT-04094,2024-08-15,MOT-003,Défaut Lubrification,17.75,Isabelle Garcia,N/A
INT-04095,2024-06-03,CVY-005,Vibrations Anormales,25:00,Sophie Bernard,"Disjoncteur C16, Fusible 10A"
INT-04096,2024-03-03,MOT-005,Panne Électrique,19.25,Alexandre Petit,"Filtre hydraulique HF35, Roulement SKF 6205"
INT-04097,2024-05-05,MOT-010,Usure normale,38 heures 30 min,Céline Lefebvre,Courroie HTD 800-8M
INT-04098,2024-10-04,PMP-008,Panne Électrique,23.00,Isabelle Garcia,Roulement SKF 6205
INT-04099,2024-09-16,PMP-009,Vibrations Anormales,42 heures 15 min,Julie Moreau,Graisse lithium NLGI 2 - Fusible 10A
INT-04100,2024-08-01,CNC-001,Panne Pneumatique,34.00,Céline Lefebvre,"Contacteur LC1D09, Joint torique NBR 40x3"
INT-04101,2024-09-11,MOT-004,Panne Électrique,16.50,Pierre Rodriguez,"Relais temporisé, Vérin pneumatique ISO 6432"
INT-04102,2024-10-29,PMP-008,Panne Mécanique,14.50,Céline Lefebvre,"Courroie HTD 800-8M, Variateur ATV320"
INT-04103,2024-07-04,CVY-004,Usure Normale,39.50,Céline Lefebvre,Disjoncteur C16
INT-04104,2024-07-13,CNC-004,Vibrations Anormales,26.50,Isabelle Garcia,"Roulement SKF 6205, Filtre hydraulique HF35"
INT-04105,2024-05-06,CNC-004,Vibrations Anormales,26.25,Pierre Rodriguez,"Contacteur LC1D09, Filtre hydraulique HF35"
INT-04106,2024-11-11,MOT-006,Panne Mécanique,11.25,Thomas Laurent,"Electrovanne 5/2, Câble 3G2.5"
INT-04107,2024-01-05,MOT-003,Vibrations Anormales,46.00,Julie Moreau,"Electrovanne 5/2, Huile ISO VG 68, Contacteur LC1D09"
INT-04108,2024-11-07,CNC-007,Surchauffe,39.5,Céline Lefebvre,"Graisse lithium NLGI 2, Electrovanne 5/2"
INT-04109,23/03/2024,CNC-005,Usure normale,22.00,Thomas Laurent,Courroie HTD 800-8M; Capteur inductif M12
INT-04110,2024-07-12,CMP-001,Surchauffe,1.25,Marie Simon,
INT-04111,2024-07-22,CVY-006,Surchauffe,35.75,Martin Dupont,"Filtre hydraulique HF35, Variateur ATV320"
INT-04112,2024-11-28,CMP-009,Surchauffe,26.25,Sophie Bernard,Joint torique NBR 40x3
INT-04113,2024-04-29,CMP-001,Défaut Lubrification,28.00,Sophie Bernard,"Courroie HTD 800-8M, Relais temporisé, Electrovanne 5/2"
INT-04114,2024-07-12,CVY-001,Vibrations Anormales,7.50,Martin Dupont,Relais temporisé
INT-04115,2024-08-27,CVY-007,Défaut Lubrification,25.0.00,Nicolas Michel,Huile ISO VG 68
INT-04116,2024-01-23,CNC-009,Défaut Capteur,20.25,Isabelle Garcia,Roulement SKF 6205
INT-04117,2024-07-29,CVY-006,Usure Normale,28.25,Alexandre Petit,"Joint torique NBR 40x3, Electrovanne 5/2"
INT-04118,2024-04-26,PMP-004,Usure Normale,9.50,Nicolas Michel,Graisse lithium NLGI 2
INT-04119,02-09-2024,CNC-009,Défaut Capteur,3.8,S.Bernard,Roulement SKF 6205
INT-04120,2024-01-06,MOT-003,Panne Électrique,30.75,T.Laurent,Huile ISO VG 68
INT-04121,2024-10-18,CNC-001,Surchauffe,27.50,Marie Simon,"Capteur inductif M12, Joint torique NBR 40x3, Courroie HTD 800-8M"
INT-04122,2024-11-11,CMP-009,Usure Normale,46.50,Nicolas Michel,"Capteur inductif M12, Disjoncteur C16"
INT-04123,2024-09-16,CNC-009,Défaut Lubrification,21.75,Nicolas Michel,Courroie HTD 800-8M
INT-04124,2024-03-19,CVY-008,Panne Pneumatique,12.75,Sophie Bernard,Câble 3G2.5
INT-04125,2024-12-02,CNC-010,Panne Pneumatique,30.25,Marie Simon,Aucune
INT-04126,2024-01-07,CNC-008,Surchauffe,7.75,Thomas Laurent,Electrovanne 5/2
INT-04127,2024-09-07,MOT-003,Panne Pneumatique,46.00,Nicolas Michel,
INT-04128,2024-03-11,CVY-004,Fuite,28.50,S.Bernard,"Huile ISO VG 68, Câble 3G2.5"
INT-04129,2024-01-25,CVY-009,Vibrations Anormales,11.75,Thomas Laurent,Câble 3G2.5
INT-04130,2024-07-18,PMP-003,Panne Électrique,1.50,Nicolas Michel,"Roulement SKF 6205, Electrovanne 5/2"
INT-04131,2024-06-02,CNC-001,Vibrations Anormales,48.75,Martin Dupont,Huile ISO VG 68
INT-04132,2024-12-04,PMP-008,Panne Mecanique,15.50,RODRIGUEZ,"Relais temporisé, Fusible 10A"
INT-04133,2024-11-01,CNC-008,Usure Normale,41.75,Nicolas Michel,"Câble 3G2.5, Joint torique NBR 40x3"
INT-04134,2024-06-04,MOT-003,Usure Normale,45h00,Martin Dupont,
INT-04135,2024-04-29,MOT-002,Vibrations Anormales,27.00,Nicolas Michel,Fusible 10A
INT-04136,2024-02-23,CMP-005,Usure Normale,2.75,Céline Lefebvre,"Fusible 10A, Relais temporisé, Contacteur LC1D09"
INT-04137,2024-11-12,CMP-002,Défaut Lubrification,20.00,Alexandre Petit,"Fusible 10A, Disjoncteur C16, Courroie HTD 800-8M"
INT-04138,2024-11-07,CNC-005,Usure Normale,17.75,Nicolas Michel,Relais temporisé
INT-04139,2024-08-12,PMP-009,Vibrations Anormales,21.25,Sophie Bernard,Aucune
INT-04140,2024-01-29,CMP-002,Usure Normale,25.50,Alexandre Petit,Joint torique NBR 40x3
INT-04141,2024-05-24,CNC-006,Défaut Capteur,39.75,Marie Simon,Variateur ATV320
INT-04142,2024-12-04,CMP-006,Usure Normale,37.75,Céline Lefebvre,"Disjoncteur C16, Courroie HTD 800-8M"
INT-04143,2024-03-07,CVY-006,Usure Normale,47.25,Martin Dupont,Huile ISO VG 68
INT-04144,2024-06-16,CVY-002,Défaut Capteur,16.25,A. PETIT,"Filtre hydraulique HF35, Capteur inductif M12, Relais temporisé"
INT-04145,2024-12-22,PMP-003,Panne Mécanique,41.00,Celine Lefebvre,
INT-04146,2024-03-19,CMP-007,Fuite,27.25,Julie Moreau,Fusible 10A
INT-04147,2024-01-28,CMP-009,Usure normale,47.75,Alexandre Petit,"Contacteur LC1D09, Disjoncteur C16"
INT-04148,2024-01-02,CNC-001,Panne Pneumatique,34.75,Julie Moreau,Electrovanne 5/2
INT-04149,2024-10-27,CMP-005,Fuite,37.25,Thomas Laurent,Fusible 10A
INT-04150,2024-01-26,CNC-003,Panne Pneumatique,27 heures 0 min,Martin Dupont,Electrovanne 5/2
INT-04151,2024-01-10,MOT-001,Panne Mécanique,33.25,Julie Moreau,Graisse lithium NLGI 2
INT-04152,2024-07-07,MOT-002,Surchauffe,8.50,Nicolas Michel,Huile ISO VG 68
INT-04153,2024-01-21,CNC-007,Surchauffe,4.00,Alexandre Petit,-
INT-04154,2024-04-04,PMP-002,Défaut Capteur,29.50,Thomas Laurent,Electrovanne 5/2
INT-04155,22.04.2024,CNC-010,Panne Pneumatique,41.25,Thomas Laurent,Disjoncteur C16
INT-04156,2024-01-23,CNC-005,Défaut Capteur,29.50,A. PETIT,"Vérin pneumatique ISO 6432, Fusible 10A"
INT-04157,2024-01-17,CVY-006,Surchauffe,3.25,Pierre Rodriguez,"Roulement SKF 6205, Electrovanne 5/2"
INT-04158,2024-10-15,MOT-007,Défaut Capteur,2.00,Céline Lefebvre,"Fusible 10A, Electrovanne 5/2"
INT-04159,2024-04-27,CNC-002,Usure Normale,24.75,Julie Moreau,Aucune
INT-04160,2024-02-24,CVY-008,Surchauffe,45.25,Céline Lefebvre,
INT-04161,2024-08-13,CNC-001,Surchauffe,31.75,Marie Simon,-
INT-04162,2024-09-21,MOT-008,Panne Électrique,40.25,Julie Moreau,"Capteur inductif M12, Vérin pneumatique ISO 6432, Relais temporisé"
INT-04163,2024-08-27,MOT-003,Surchauffe,46.75,Marie SIMON,Fusible 10A
INT-04164,15/05/2024,CVY-007,Panne Pneumatique,35.75,Thomas Laurent,N/A
INT-04165,2024-10-19,PMP-009,Usure Normale,43.2,Alexandre Petit,Aucune
INT-04166,2024-12-12,CNC-009,Défaut Capteur,42.50,Alexandre Petit,Aucune
INT-04167,2024-11-03,CVY-001,Fuite,26.75,Thomas Laurent,"Fusible 10A, Roulement SKF 6205"
INT-04168,2024-01-20,CVY-008,Panne Hydraulique,46.75,Marie SIMON,"Roulement SKF 6205, Disjoncteur C16"
